coreógrafas koɾeoɣ̞ɾafas
heterodoxia et̪eɾoð̞oɣ̞sja
navarrismo naβ̞arizmo
inmovilismo ĩmmoβ̞ilizmo
inevitabilidad ineβ̞it̪aβ̞ilið̞að̞
majestuosidad maxest̪wosið̞að̞
influjo ĩɱfluxo
papiroflexia papiɾofleɣ̞sja
membrete mẽmbɾet̪e
vandeana bãn̪d̪eana
disyuntiva d̪izʝũn̪t̪iβ̞a
[d̪iz.ʝũn̪ˈt̪i.β̞a] d̪isʃũn̪t̪iβ̞a
burbujita buɾβ̞uxit̪a
durabilidad d̪uɾaβ̞ilið̞að̞
unilateralidad unilat̪eɾalið̞að̞
viaducto bjað̞uɣ̞t̪o
sillita siʝit̪a
[siˈʝi.t̪a] siʎit̪a
[siˈʃi.t̪a] siʒit̪a
distintivos d̪ist̪ĩn̪t̪iβ̞os
cautividad kau̯t̪iβ̞ið̞að̞
hotelero ot̪eleɾo
coreógrafa koɾeoɣ̞ɾafa
contestatarias kõn̪t̪est̪at̪aɾjas
aprehensión apɾeẽnsjõn
dúplex d̪upleɣ̞s
puritanos puɾit̪anos
puritanas puɾit̪anas
contestatarios kõn̪t̪est̪at̪aɾjos
honorabilidad onoɾaβ̞ilið̞að̞
reconversión rekõmbeɾsjõn
integrismo ĩn̪t̪eɣ̞ɾizmo
majorero maxoɾeɾo
paulistas pau̯list̪as
urbanita uɾβ̞anit̪a
papelera papeleɾa
catastro kat̪ast̪ɾo
novatada noβ̞at̪að̞a
cortesano koɾt̪esano
socorrismo sokorizmo
cornaca koɾnaka
cortinilla koɾt̪iniʝa
[koɾ.t̪iˈni.ʝa] koɾt̪iniʎa
[koɾ.t̪iˈni.ʃa] koɾt̪iniʒa
trompeteo t̪ɾõmpet̪eo
telebasura t̪eleβ̞asuɾa
vascófono baskofono
Spain) θapat̪iʝaθo
Latin-America) sapat̪iʝaso
[sa.pa.t̪iˈʎa.so] sapat̪iʃaso
socorrista sokorist̪a
sentimentalidad sẽn̪t̪imẽn̪t̪alið̞að̞
bienal bjenal
vestidura best̪ið̞uɾa
polano polano
desenvoltura d̪esẽmbol̪t̪uɾa
escualo eskwalo
catastros kat̪ast̪ɾos
malditismo mal̪d̪it̪izmo
feriante feɾjãn̪t̪e
progresismo pɾoɣ̞ɾesizmo
vascófonas baskofonas
vascófonos baskofonos
vascófona baskofona
latiguillo lat̪iɣ̞iʝo
[la.t̪iˈɣ̞i.ʝo] lat̪iɣ̞iʎo
[la.t̪iˈɣ̞i.ʃo] lat̪iɣ̞iʒo
moriche moɾit͡ʃe
micobacteria mikoβ̞aɣ̞t̪eɾja
humedal umeð̞al
turbera t̪uɾβ̞eɾa
hagiógrafo axjoɣ̞ɾafo
totalitarismos t̪ot̪alit̪aɾizmos
ratán rat̪ãn
anticapitalistas ãn̪t̪ikapit̪alist̪as
subrelato suβ̞relat̪o
vasquismo baskizmo
vestidito best̪ið̞it̪o
desplante d̪esplãn̪t̪e
testaferro t̪est̪afero
mielopatía mjelopat̪ia
parotiditis paɾot̪ið̞it̪is
paperas papeɾas
miositis mjosit̪is
hoyuelo oʝwelo
[oˈʝwe.lo] oʃwelo
esclerodermia eskleɾoð̞eɾmja
biopelícula bjopelikula
espondilosis espõn̪d̪ilosis
osteomielitis ost̪eomjelit̪is
suadero swað̞eɾo
otolito ot̪olit̪o
cromóforo kɾomofoɾo
dímero d̪imeɾo
Spain) peθeθiʝo
Latin-America) pesesiʝo
[pe.seˈsi.ʎo] pesesiʃo
epididimitis epið̞ið̞imit̪is
ambigú ãmbiɣ̞u
aparatosidad apaɾat̪osið̞að̞
confín kõɱfĩn
galanura ɡalanuɾa
laminador laminað̞oɾ
belfo belfo
cosmovisión kozmoβ̞isjõn
chamarilero t͡ʃamaɾileɾo
silbador silβ̞að̞oɾ
yaguasa ɟ͡ʝaɣ̞wasa
[ɟ͡ʝaˈɣ̞wa.sa] ʃaɣ̞wasa
cartilla kaɾt̪iʝa
[kaɾˈt̪i.ʝa] kaɾt̪iʎa
[kaɾˈt̪i.ʃa] kaɾt̪iʒa
bajá baxa
serreta seret̪a
porrón porõn
barnacla baɾnakla
shansho ʃãnʲʃo
chenchena t͡ʃẽnʲt͡ʃena
planchadora plãnʲt͡ʃað̞oɾa
regañá reɣ̞aɲa
planchador plãnʲt͡ʃað̞oɾ
digresión d̪iɣ̞ɾesjõn
coipú koi̯pu
desgano d̪ezɣ̞ano
calvinistas kalβ̞inist̪as
mandamiento mãn̪d̪amjẽn̪t̪o
vistilla bist̪iʝa
[bisˈt̪i.ʝa] bist̪iʎa
[bisˈt̪i.ʃa] bist̪iʒa
portuñol poɾt̪uɲol
catadura kat̪að̞uɾa
chotis t͡ʃot̪is
purificador puɾifikað̞oɾ
fásmido fazmið̞o
bemba bẽmba
prusiano pɾusjano
chisporroteo t͡ʃisporot̪eo
lagunilla laɣ̞uniʝa
[la.ɣ̞uˈni.ʝa] laɣ̞uniʎa
[la.ɣ̞uˈni.ʃa] laɣ̞uniʒa
maruga maɾuɣ̞a
bitonalidad bit̪onalið̞að̞
pandemónium pãn̪d̪emonjũm
arenales aɾenales
derretimiento d̪eret̪imjẽn̪t̪o
complementariedad kõmplemẽn̪t̪aɾjeð̞að̞
arenal aɾenal
Spain) buʝiθjo
Latin-America) buʝisjo
[buˈʎi.sjo] buʃisjo
desarrollismo d̪esaroʝizmo
[d̪e.sa.roˈʝiz.mo] d̪esaroʎizmo
[d̪e.sa.roˈʃiz.mo] d̪esaroʒizmo
Spain) ẽmbeʝeθimjẽn̪t̪o
Latin-America) ẽmbeʝesimjẽn̪t̪o
[ẽm.be.ʎe.siˈmjẽn̪.t̪o] ẽmbeʃesimjẽn̪t̪o
contrarreforma kõn̪t̪ɾarefoɾma
melenudos melenuð̞os
melenuda melenuð̞a
melenudas melenuð̞as
bodeguera boð̞eɣ̞eɾa
melenudo melenuð̞o
apeadero apeað̞eɾo
perogrullada peɾoɣ̞ɾuʝað̞a
[pe.ɾo.ɣ̞ɾuˈʝa.ð̞a] peɾoɣ̞ɾuʎað̞a
[pe.ɾo.ɣ̞ɾuˈʃa.ð̞a] peɾoɣ̞ɾuʒað̞a
bodeguero boð̞eɣ̞eɾo
benedictino beneð̞iɣ̞t̪ino
benedictina beneð̞iɣ̞t̪ina
espigón espiɣ̞õn
autonomistas au̯t̪onomist̪as
barahúnda baɾaũn̪d̪a
barroquismo barokizmo
empadronamiento ẽmpað̞ɾonamjẽn̪t̪o
orfandad oɾfãn̪d̪að̞
Spain) θĩn̪t̪uɾiʝa
Latin-America) sĩn̪t̪uɾiʝa
[sĩn̪.t̪uˈɾi.ʎa] sĩn̪t̪uɾiʃa
agujerito aɣ̞uxeɾit̪o
bebedero beβ̞eð̞eɾo
teatralidad t̪eat̪ɾalið̞að̞
carrilero karileɾo
cuadratura kwað̞ɾat̪uɾa
apelativo apelat̪iβ̞o
alevoso aleβ̞oso
radicalidad rað̞ikalið̞að̞
discontinuidad d̪iskõn̪t̪inwið̞að̞
cultismo kul̪t̪izmo
monolingüismo monolĩŋɡwizmo
confeti kõɱfet̪i
gargantilla ɡaɾɣ̞ãn̪t̪iʝa
[ɡaɾ.ɣ̞ãn̪ˈt̪i.ʝa] ɡaɾɣ̞ãn̪t̪iʎa
[ɡaɾ.ɣ̞ãn̪ˈt̪i.ʃa] ɡaɾɣ̞ãn̪t̪iʒa
disfemia d̪isfemja
diploidía d̪iploi̯ð̞ia
habitabilidad aβ̞it̪aβ̞ilið̞að̞
infantilidad ĩɱfãn̪t̪ilið̞að̞
muselina muselina
inhumanidad inumanið̞að̞
suscriptor suskɾiβ̞t̪oɾ
heladora elað̞oɾa
pesaje pesaxe
alauita alawit̪a
mundialista mũn̪d̪jalist̪a
alauí alawi
musicalidad musikalið̞að̞
tentadero t̪ẽn̪t̪að̞eɾo
ordenamiento oɾð̞enamjẽn̪t̪o
herradero erað̞eɾo
utrero ut̪ɾeɾo
bilingüismos bilĩŋɡwizmos
tempranero t̪ẽmpɾaneɾo
reacomodo reakomoð̞o
valedor baleð̞oɾ
añojo aɲoxo
plantel plãn̪t̪el
calero kaleɾo
Spain) d̪wẽn̪d̪eθiʝo
Latin-America) d̪wẽn̪d̪esiʝo
[d̪wẽn̪.d̪eˈsi.ʎo] d̪wẽn̪d̪esiʃo
autocares au̯t̪okaɾes
botellín bot̪eʝĩn
[bo.t̪eˈʝĩn] bot̪eʎĩn
[bo.t̪eˈʃĩn] bot̪eʒĩn
autonomismos au̯t̪onomizmos
contradictoras kõn̪t̪ɾað̞iɣ̞t̪oɾas
macaquito makakit̪o
comilla komiʝa
[koˈmi.ʝa] komiʎa
[koˈmi.ʃa] komiʒa
fortín foɾt̪ĩn
contraloría kõn̪t̪ɾaloɾia
marcaje maɾkaxe
compresores kõmpɾesoɾes
mañaneros maɲaneɾos
mañaneras maɲaneɾas
mañanera maɲaneɾa
proyectista pɾoʝeɣ̞t̪ist̪a
[pɾo.ʝeɣ̞ˈt̪is.t̪a] pɾoʃeɣ̞t̪ist̪a
mañanero maɲaneɾo
inconforme ĩŋkõɱfoɾme
compresor kõmpɾesoɾ
detallito d̪et̪aʝit̪o
[d̪e.t̪aˈʝi.t̪o] d̪et̪aʎit̪o
[d̪e.t̪aˈʃi.t̪o] d̪et̪aʒit̪o
abotagamiento aβ̞ot̪aɣ̞amjẽn̪t̪o
abotargamiento aβ̞ot̪aɾɣ̞amjẽn̪t̪o
chaquetita t͡ʃaket̪it̪a
balconada balkonað̞a
ensimismamiento ẽnsimizmamjẽn̪t̪o
botinero bot̪ineɾo
samoyedo samoʝeð̞o
[sa.moˈʝe.ð̞o] samoʃeð̞o
dosier d̪osjeɾ
corderito koɾð̞eɾit̪o
mucosidad mukosið̞að̞
estrangulamiento est̪ɾãŋɡulamjẽn̪t̪o
timonero t̪imoneɾo
interventora ĩn̪t̪eɾβ̞ẽn̪t̪oɾa
peñón peɲõn
estequiometrías est̪ekjomet̪ɾias
desfibriladores d̪esfiβ̞ɾilað̞oɾes
tiramisú ˌt̪iɾamisu
macas makas
alúmina alumina
yupi ɟ͡ʝupi
[ˈɟ͡ʝu.pi] ʃupi
afelandra afelãn̪d̪ɾa
aniconismo anikonizmo
aniseiconia anisei̯konja
angevino ãŋxeβ̞ino
angelólogo ãŋxeloloɣ̞o
ankerita ãŋkeɾit̪a
aniquilador anikilað̞oɾ
antiagregante ãn̪t̪jaɣ̞ɾeɣ̞ãn̪t̪e
tetita t̪et̪it̪a
antidiabético ãn̪t̪ið̞jaβ̞et̪iko
antiespasmódico ãn̪t̪jespazmoð̞iko
antinomista ãn̪t̪inomist̪a
antinomiano ãn̪t̪inomjano
antimodernista ãn̪t̪imoð̞eɾnist̪a
antinomianismo ãn̪t̪inomjanizmo
antirreumático ãn̪t̪ireu̯mat̪iko
antipsicótico ãn̪t̪iβ̞sikot̪iko
antirrepublicano ãn̪t̪irepuβ̞likano
antioqueno ãn̪t̪jokeno
antiveneno ãn̪t̪iβ̞eneno
hamburguesería ãmbuɾɣ̞eseɾia
cubanoamericanas kuβ̞anoameɾikanas
heroinómanos eɾoi̯nomanos
cubanoamericano kuβ̞anoameɾikano
cubanoamericanos kuβ̞anoameɾikanos
heroinómana eɾoi̯nomana
cubanoamericana kuβ̞anoameɾikana
heroinómano eɾoi̯nomano
heroinómanas eɾoi̯nomanas
pomerana pomeɾana
seriados seɾjað̞os
silesiana silesjana
tratantes t̪ɾat̪ãn̪t̪es
retrógradas ret̪ɾoɣ̞ɾað̞as
retrógrados ret̪ɾoɣ̞ɾað̞os
transgénicos t̪ɾãnsxenikos
tirolesa t̪iɾolesa
claustrofóbicas klau̯st̪ɾofoβ̞ikas
claustrofóbicos klau̯st̪ɾofoβ̞ikos
pequinesas pekinesas
claustrofóbica klau̯st̪ɾofoβ̞ika
pequineses pekineses
algonquina alɣ̞õŋkina
antimaláricos ãn̪t̪imalaɾikos
antipalúdicos ãn̪t̪ipaluð̞ikos
retrógrada ret̪ɾoɣ̞ɾað̞a
antirreumáticos ãn̪t̪ireu̯mat̪ikos
pequinesa pekinesa
brulote bɾulot̪e
escrófula eskɾofula
espineta espinet̪a
hiperalgesia ipeɾalxesja
diaconisa d̪jakonisa
lavadura laβ̞að̞uɾa
frugívoro fɾuxiβ̞oɾo
alargamiento alaɾɣ̞amjẽn̪t̪o
bicampeona bikãmpeona
pelagra pelaɣ̞ɾa
uretritis uɾet̪ɾit̪is
hipersensibilidad ipeɾsẽnsiβ̞ilið̞að̞
licopeno likopeno
Spain) kãn̟θiʝa
Latin-America) kãnsiʝa
[kãnˈsi.ʎa] kãnsiʃa
profesorado pɾofesoɾað̞o
Philippines) puʝasos
[puˈʃa.sos] puʒasos
sialagogo sjalaɣ̞oɣ̞o
respondedor respõn̪d̪eð̞oɾ
Philippines) puʝaso
[puˈʃa.so] puʒaso
reúso reuso
tortosinas t̪oɾt̪osinas
transvanguardia t̪ɾãnzβ̞ãŋɡwaɾð̞ja
cuenquito kwẽŋkit̪o
camarita kamaɾit̪a
depuradora d̪epuɾað̞oɾa
tortosinos t̪oɾt̪osinos
clúster klust̪eɾ
íleo ileo
gestualidad xest̪walið̞að̞
inmunoterapia ĩmmunot̪eɾapja
simplismo sĩmplizmo
mordisquito moɾð̞iskit̪o
hayedo aʝeð̞o
[aˈʝe.ð̞o] aʃeð̞o
devaluador d̪eβ̞alwað̞oɾ
ilustradora ilust̪ɾað̞oɾa
ilustrador ilust̪ɾað̞oɾ
aterosclerosis at̪eɾoskleɾosis
artrosis aɾt̪ɾosis
Spain) bast̪õn̟θiʝo
Latin-America) bast̪õnsiʝo
[bas.t̪õnˈsi.ʎo] bast̪õnsiʃo
aplaudidor aplau̯ð̞ið̞oɾ
libretos liβ̞ɾet̪os
lamparita lãmpaɾit̪a
melanesia melanesja
extrarradio eɣ̞st̪ɾarað̞jo
sacralidad sakɾalið̞að̞
priista pɾiist̪a
representatividad repɾesẽn̪t̪at̪iβ̞ið̞að̞
estambulita est̪ãmbulit̪a
porquero poɾkeɾo
minimalistas minimalist̪as
ebru eβ̞ɾu
disyuntivas d̪izʝũn̪t̪iβ̞as
[d̪iz.ʝũn̪ˈt̪i.β̞as] d̪isʃũn̪t̪iβ̞as
tomatero t̪omat̪eɾo
Spain) θapat̪iʝaθos
Latin-America) sapat̪iʝasos
[sa.pa.t̪iˈʎa.sos] sapat̪iʃasos
vacunador bakunað̞oɾ
tapujo t̪apuxo
prosaísmo pɾosaizmo
cosaca kosaka
feminidad feminið̞að̞
mamporro mãmporo
matritense mat̪ɾit̪ẽnse
xoloscuintle soloskwĩn̪t̪le
sobrasada soβ̞ɾasað̞a
latinidad lat̪inið̞að̞
lumpia lũmpja
borbónicas boɾβ̞onikas
borbónica boɾβ̞onika
borbónicos boɾβ̞onikos
borbónico boɾβ̞oniko
disoluto d̪isolut̪o
estilismo est̪ilizmo
indefensión ĩn̪d̪efẽnsjõn
mastelero mast̪eleɾo
religiosidad relixjosið̞að̞
modorra moð̞ora
bovedilla boβ̞eð̞iʝa
[bo.β̞eˈð̞i.ʝa] boβ̞eð̞iʎa
[bo.β̞eˈð̞i.ʃa] boβ̞eð̞iʒa
arrufo arufo
antinomismo ãn̪t̪inomizmo
señorío seɲoɾio
carrascal karaskal
comunicadora komunikað̞oɾa
compañerismo kõmpaɲeɾizmo
algodonal alɣ̞oð̞onal
apofenia apofenja
ilita ilit̪a
jarosita xaɾosit̪a
arqueoastrónomo aɾkeoast̪ɾonomo
areómetro aɾeomet̪ɾo
apólogo apoloɣ̞o
momios momjos
derechista d̪eɾet͡ʃist̪a
arcontado aɾkõn̪t̪að̞o
momio momjo
momio momjo
arcaísta aɾkaist̪a
posca poska
canchalagua kãnʲt͡ʃalaɣ̞wa
utrera ut̪ɾeɾa
integradora ĩn̪t̪eɣ̞ɾað̞oɾa
taumaturgos t̪au̯mat̪uɾɣ̞os
gominola ɡominola
engrosamiento ẽŋɡɾosamjẽn̪t̪o
medianera með̞janeɾa
epidemiólogas epið̞emjoloɣ̞as
epidemiólogos epið̞emjoloɣ̞os
gerontóloga xeɾõn̪t̪oloɣ̞a
clarín klaɾĩn
taumaturgas t̪au̯mat̪uɾɣ̞as
cucuteñas kukut̪eɲas
cucuteños kukut̪eɲos
cucuteña kukut̪eɲa
antiinflamatorio ãn̪t̪iĩɱflamat̪oɾjo
epidemióloga epið̞emjoloɣ̞a
cucuteño kukut̪eɲo
porquera poɾkeɾa
barlovento baɾloβ̞ẽn̪t̪o
trasluchadas t̪ɾaslut͡ʃað̞as
letalidad let̪alið̞að̞
esprín espɾĩn
pantalán pãn̪t̪alãn
trasluchada t̪ɾaslut͡ʃað̞a
naviero naβ̞jeɾo
navieros naβ̞jeɾos
vitíligo bit̪iliɣ̞o
cardiopatía kaɾð̞jopat̪ia
recogimiento rekoximjẽn̪t̪o
escobén eskoβ̞ẽn
usucapión usukapjõn
alcoholados alkoolað̞os
taumaturga t̪au̯mat̪uɾɣ̞a
émulo emulo
portuguesismo poɾt̪uɣ̞esizmo
epidemiólogo epið̞emjoloɣ̞o
Vocho bot͡ʃo
festivaleros fest̪iβ̞aleɾos
festivalera fest̪iβ̞aleɾa
materialidad mat̪eɾjalið̞að̞
festivaleras fest̪iβ̞aleɾas
desclasados d̪esklasað̞os
quinqui kĩŋki
festivalero fest̪iβ̞aleɾo
desclasada d̪esklasað̞a
desclasado d̪esklasað̞o
reborde reβ̞oɾð̞e
poligonero poliɣ̞oneɾo
envolvimiento ẽmbolβ̞imjẽn̪t̪o
desclasadas d̪esklasað̞as
serendipia seɾẽn̪d̪ipja
sobador soβ̞að̞oɾ
trivialidad t̪ɾiβ̞jalið̞að̞
salvajismo salβ̞axizmo
senderista sẽn̪d̪eɾist̪a
sinhogarismo sinoɣ̞aɾizmo
cristalero kɾist̪aleɾo
cristalera kɾist̪aleɾa
desafectos d̪esafeɣ̞t̪os
traumatólogo t̪ɾau̯mat̪oloɣ̞o
represaliados repɾesaljað̞os
represaliado repɾesaljað̞o
utillaje ut̪iʝaxe
[u.t̪iˈʝa.xe] ut̪iʎaxe
[u.t̪iˈʃa.xe] ut̪iʒaxe
posteo post̪eo
indepe ĩn̪d̪epe
desafecto d̪esafeɣ̞t̪o
catalanidad kat̪alanið̞að̞
chiringo t͡ʃiɾĩŋɡo
tutoriales t̪ut̪oɾjales
banderita bãn̪d̪eɾit̪a
pobre ˌaɾt̪e poβ̞ɾe
artiodáctilo aɾt̪joð̞aɣ̞t̪ilo
arminiano aɾminjano
pardela paɾð̞ela
panículo panikulo
cromatografía kɾomat̪oɣ̞ɾafia
aldopentosa al̪d̪opẽn̪t̪osa
repasito repasit̪o
artemisinina aɾt̪emisinina
microhematuria mikɾoemat̪uɾja
pomposidad põmposið̞að̞
gamberrada ɡãmberað̞a
sambenito sãmbenit̪o
turbión t̪uɾβ̞jõn
blástula blast̪ula
moronga moɾõŋɡa
Miguelito ˌsãm miɣ̞elit̪o
opérculo opeɾkulo
uróboro uɾoβ̞oɾo
sedosidad seð̞osið̞að̞
marionetista maɾjonet̪ist̪a
bofe bofe
cristalógrafa kɾist̪aloɣ̞ɾafa
propagadores pɾopaɣ̞að̞oɾes
propagadora pɾopaɣ̞að̞oɾa
exhaustividad eɣ̞sau̯st̪iβ̞ið̞að̞
sustentadora sust̪ẽn̪t̪að̞oɾa
expresividad eɣ̞spɾesiβ̞ið̞að̞
lumbalgia lũmbalxja
esterilidad est̪eɾilið̞að̞
benefactora benefaɣ̞t̪oɾa
caballerosidad kaβ̞aʝeɾosið̞að̞
[ka.β̞a.ʝe.ɾo.siˈð̞að̞] kaβ̞aʎeɾosið̞að̞
[ka.β̞a.ʃe.ɾo.siˈð̞að̞] kaβ̞aʒeɾosið̞að̞
propagadoras pɾopaɣ̞að̞oɾas
frugalidad fɾuɣ̞alið̞að̞
sustentador sust̪ẽn̪t̪að̞oɾ
moralina moɾalina
oferente ofeɾẽn̪t̪e
histocompatibilidad ist̪okõmpat̪iβ̞ilið̞að̞
arqui aɾki
impasibilidad ĩmpasiβ̞ilið̞að̞
imbatibilidad ĩmbat̪iβ̞ilið̞að̞
guitarrón ɡit̪arõn
propagador pɾopaɣ̞að̞oɾ
desmemoria d̪ezmemoɾja
epicúreas epikuɾeas
epicúrea epikuɾea
hombretón õmbɾet̪õn
epicúreos epikuɾeos
astrónomas ast̪ɾonomas
epicúreo epikuɾeo
montadora mõn̪t̪að̞oɾa
perversidad peɾβ̞eɾsið̞að̞
contrariedad kõn̪t̪ɾaɾjeð̞að̞
mujerío muxeɾio
enganchón ẽŋɡãnʲt͡ʃõn
deportividad d̪epoɾt̪iβ̞ið̞að̞
embriagante ẽmbɾjaɣ̞ãn̪t̪e
vespino bespino
intelectualidad ĩn̪t̪eleɣ̞t̪walið̞að̞
trasunto t̪ɾasũn̪t̪o
excursionista eɣ̞skuɾsjonist̪a
antidepresivos ãn̪t̪ið̞epɾesiβ̞os
antidepresivo ãn̪t̪ið̞epɾesiβ̞o
amiguete amiɣ̞et̪e
efluvio efluβ̞jo
infractoras ĩɱfɾaɣ̞t̪oɾas
infractores ĩɱfɾaɣ̞t̪oɾes
griterío ɡɾit̪eɾio
infractora ĩɱfɾaɣ̞t̪oɾa
minutaje minut̪axe
derredor d̪ereð̞oɾ
hormiguita oɾmiɣ̞it̪a
melcocha melkot͡ʃa
degollina d̪eɣ̞oʝina
[d̪e.ɣ̞oˈʝi.na] d̪eɣ̞oʎina
[d̪e.ɣ̞oˈʃi.na] d̪eɣ̞oʒina
alcaldable alkal̪d̪aβ̞le
detenimiento d̪et̪enimjẽn̪t̪o
euskaldunes eu̯skal̪d̪unes
lesividad lesiβ̞ið̞að̞
matonismo mat̪onizmo
gorguera ɡoɾɣ̞eɾa
euskaldunas eu̯skal̪d̪unas
euskalduna eu̯skal̪d̪una
euskaldún eu̯skal̪d̪ũn
Spain) kaɾβ̞õn̟θiʝo
Latin-America) kaɾβ̞õnsiʝo
[kaɾ.β̞õnˈsi.ʎo] kaɾβ̞õnsiʃo
arreboladas areβ̞olað̞as
arrebolada areβ̞olað̞a
morbilidad moɾβ̞ilið̞að̞
marginalidad maɾxinalið̞að̞
placaje plakaxe
variabilidad baɾjaβ̞ilið̞að̞
uralita uɾalit̪a
sobrecoste soβ̞ɾekost̪e
seudototalitarismo seu̯ð̞ot̪ot̪alit̪aɾizmo
sobrecogimiento soβ̞ɾekoximjẽn̪t̪o
soterramiento sot̪eramjẽn̪t̪o
palangrero palãŋɡɾeɾo
palangrero palãŋɡɾeɾo
septuagenaria seβ̞t̪waxenaɾja
filosemitismo filosemit̪izmo
quebequés keβ̞ekes
ampulosidad ãmpulosið̞að̞
carnalidad kaɾnalið̞að̞
reumatóloga reu̯mat̪oloɣ̞a
omoplato omoplat̪o
mequetrefe meket̪ɾefe
góspel ɡospel
reformadoras refoɾmað̞oɾas
reformadores refoɾmað̞oɾes
retratista ret̪ɾat̪ist̪a
reversión reβ̞eɾsjõn
interinidad ĩn̪t̪eɾinið̞að̞
lenidad lenið̞að̞
grandiosidad ɡɾãn̪d̪josið̞að̞
jarochos xaɾot͡ʃos
jarochas xaɾot͡ʃas
jarocha xaɾot͡ʃa
literalidad lit̪eɾalið̞að̞
butacón but̪akõn
jarocho xaɾot͡ʃo
regidora rexið̞oɾa
macroadenomas makɾoað̞enomas
kintsugi kĩnsuɣ̞i
necrófila nekɾofila
llorica ɟ͡ʝoɾika
[ɟ͡ʝoˈɾi.ka] ʎoɾika
[ʃoˈɾi.ka] ʒoɾika
ochenteras ot͡ʃẽn̪t̪eɾas
reformador refoɾmað̞oɾ
ochentera ot͡ʃẽn̪t̪eɾa
ochenteros ot͡ʃẽn̪t̪eɾos
reformadora refoɾmað̞oɾa
ochentero ot͡ʃẽn̪t̪eɾo
tratadista t̪ɾat̪að̞ist̪a
bocata bokat̪a
disqueras d̪iskeɾas
irredentistas ireð̞ẽn̪t̪ist̪as
biotecnóloga bjot̪eɣ̞noloɣ̞a
disquera d̪iskeɾa
desmembramiento d̪ezmẽmbɾamjẽn̪t̪o
tangerinos t̪ãŋxeɾinos
neuroimagen neu̯ɾoi̯maxẽn
frijolada fɾixolað̞a
huaca w̝aka
estaqueamiento est̪akeamjẽn̪t̪o
altibajo al̪t̪iβ̞axo
pancatalanismo pãŋkat̪alanizmo
personita peɾsonit̪a
bistró bist̪ɾo
petrodólar pet̪ɾoð̞olaɾ
desfondamiento d̪esfõn̪d̪amjẽn̪t̪o
güelfo ɡwelfo
polvareda polβ̞aɾeð̞a
rinitis rinit̪is
penalidad penalið̞að̞
penalidades penalið̞að̞es
currantes kurãn̪t̪es
constructivistas kõnst̪ɾuɣ̞t̪iβ̞ist̪as
armadora aɾmað̞oɾa
currante kurãn̪t̪e
revocabilidad reβ̞okaβ̞ilið̞að̞
desganas d̪ezɣ̞anas
matriarcas mat̪ɾjaɾkas
patetismo pat̪et̪izmo
desgana d̪ezɣ̞ana
portillo poɾt̪iʝo
[poɾˈt̪i.ʝo] poɾt̪iʎo
[poɾˈt̪i.ʃo] poɾt̪iʒo
linealidad linealið̞að̞
recambio rekãmbjo
monumentalidad monumẽn̪t̪alið̞að̞
neófita neofit̪a
numantinos numãn̪t̪inos
numantinas numãn̪t̪inas
numantino numãn̪t̪ino
musiquilla musikiʝa
[mu.siˈki.ʝa] musikiʎa
[mu.siˈki.ʃa] musikiʒa
chubasquero t͡ʃuβ̞askeɾo
prestatarios pɾest̪at̪aɾjos
espectacularidad espeɣ̞t̪akulaɾið̞að̞
emotividad emot̪iβ̞ið̞að̞
prestatarias pɾest̪at̪aɾjas
consanguinidad kõnsãŋɡinið̞að̞
prestataria pɾest̪at̪aɾja
Spain) oloɾθiʝo
Latin-America) oloɾsiʝo
[o.loɾˈsi.ʎo] oloɾsiʃo
prestatario pɾest̪at̪aɾjo
numantina numãn̪t̪ina
birria birja
polaridad polaɾið̞að̞
acoquinamiento akokinamjẽn̪t̪o
cloroquina kloɾokina
kilovatios kiloβ̞at̪jos
titulitis t̪it̪ulit̪is
artemisina aɾt̪emisina
detallismo d̪et̪aʝizmo
[d̪e.t̪aˈʝiz.mo] d̪et̪aʎizmo
[d̪e.t̪aˈʃiz.mo] d̪et̪aʒizmo
positividad posit̪iβ̞ið̞að̞
canalón kanalõn
neones neones
minifundio minifũn̪d̪jo
acomplejamiento akõmplexamjẽn̪t̪o
lotero lot̪eɾo
confortabilidad kõɱfoɾt̪aβ̞ilið̞að̞
droguita d̪ɾoɣ̞it̪a
gamberrismo ɡãmberizmo
paisajista pai̯saxist̪a
minifundista minifũn̪d̪ist̪a
neorrealistas neorealist̪as
majuelo maxwelo
mitinero mit̪ineɾo
criadilla kɾjað̞iʝa
[kɾjaˈð̞i.ʝa] kɾjað̞iʎa
[kɾjaˈð̞i.ʃa] kɾjað̞iʒa
neorrealista neorealist̪a
babalao baβ̞alao
habitualidad aβ̞it̪walið̞að̞
diputades d̪iput̪að̞es
empoderamiento ẽmpoð̞eɾamjẽn̪t̪o
ginebresas xineβ̞ɾesas
ginebresa xineβ̞ɾesa
ginebreses xineβ̞ɾeses
ginebrés xineβ̞ɾes
emparejamiento ẽmpaɾexamjẽn̪t̪o
criminóloga kɾiminoloɣ̞a
pintalabios pĩn̪t̪alaβ̞jos
corporalidad koɾpoɾalið̞að̞
yincana ɟ͡ʝĩŋkana
[ɟ͡ʝĩŋˈka.na] ʃĩŋkana
inviolabilidad ĩmbjolaβ̞ilið̞að̞
chavalote t͡ʃaβ̞alot̪e
patochada pat̪ot͡ʃað̞a
vanguardismo bãŋɡwaɾð̞izmo
demógrafa d̪emoɣ̞ɾafa
vedetismo beð̞et̪izmo
santeras sãn̪t̪eɾas
santeros sãn̪t̪eɾos
